STATION,DATE,NAME,PRCP,SNOW,TMAX,TMIN
USW00093812,4/29/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,256,39
USW00093812,4/30/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",51,0,250,122
USW00093812,5/1/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,250,144
USW00093812,5/2/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,250,156
USW00093812,5/3/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,306,100
USW00093812,5/4/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,317,111
USW00093812,5/5/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,333,122
USW00093812,5/6/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,328,122
USW00093812,5/7/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,317,172
USW00093812,5/8/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,311,67
USW00093812,5/9/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",28,0,239,161
USW00093812,5/10/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,183,117
USW00093812,5/11/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,206,39
USW00093812,5/12/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,244,39
USW00093812,5/13/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,272,56
USW00093812,5/14/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",56,0,300,122
USW00093812,5/15/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",140,0,294,139
USW00093812,5/16/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,300,156
USW00093812,5/17/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,294,133
USW00093812,5/18/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,300,156
USW00093812,5/19/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",8,0,289,206
USW00093812,5/20/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,272,133
USW00093812,5/21/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",76,0,272,89
USW00093812,5/22/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",18,0,267,167
USW00093812,5/23/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,256,139
USW00093812,5/24/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,244,156
USW00093812,5/25/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,183,28
USW00093812,5/26/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",43,0,183,117
USW00093812,5/27/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,206,39
USW00093812,5/28/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,206,89
USW00093812,5/29/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,222,39
USW00093812,5/30/1949,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",0,0,256,61
